Usuario,Caso,CUIL,Fecha,CBU Origen,CBU Destino,Monto,Moneda
analista3,CASO-00568,02397440779,2023-05-08,ES3445007488476251632742,ES6378784907195302185882,53080.53,USD
analista3,CASO-00568,02397440779,2023-05-08,ES3078572224457059308814,ES4887286052877880817288,86888.02,USD
analista3,CASO-00568,02397440779,2023-05-08,ES7016815407676202873338,ES7003094258792161206751,247858.92,ARS
analista3,CASO-00568,02397440779,2023-05-08,ES4558245267761136633484,ES8222417739730491524759,341352.27,ARS
analista1,CASO-00569,07435462178,2023-05-27,ES8013852313318597155802,ES7312893219518169220276,211248.33,ARS
analista1,CASO-00569,07435462178,2023-05-28,ES4085755293967693153907,ES8829339873475222668109,100876.32,USD
analista1,CASO-00569,07435462178,2023-05-26,ES5413516806166665250855,ES5420176666146549302340,46633.31,USD
analista1,CASO-00570,31206658016,2023-05-28,ES3621276857277876544126,ES8495594350370609820356,132650.93,USD
analista3,CASO-00571,41239628402,2023-05-30,ES4157264203062033584064,ES3229512241896068398178,83612.71,USD
analista3,CASO-00571,41239628402,2023-05-30,ES5735413668992837194670,ES5925311147621162648107,277212.96,USD
analista3,CASO-00571,41239628402,2023-05-29,ES8246486412164719735778,ES6238538568534597055496,17275.22,ARS
analista3,CASO-00571,41239628402,2023-05-28,ES3650085449718182425971,ES0793010738658166853570,61721.0,USD
analista1,CASO-00572,88182733030,2023-05-30,ES0642443732718713962298,ES3088466860712065510197,523279.69,USD
analista1,CASO-00572,88182733030,2023-05-30,ES0326685046878765608347,ES0463870463151403129524,528609.13,ARS
analista1,CASO-00572,88182733030,2023-05-28,ES5264359509017681754991,ES4667669546120944097250,167244.55,USD
analista1,CASO-00572,88182733030,2023-05-28,ES4642559450557960720167,ES1593901563268299790137,39720.35,USD
analista1,CASO-00573,21420382290,2023-05-04,ES5590765864465397786154,ES6117484586214311765536,36076.71,USD
analista1,CASO-00573,21420382290,2023-05-03,ES1420756871659139241908,ES3210640732394893471537,324733.56,USD
analista1,CASO-00573,21420382290,2023-05-04,ES2832167573500151258072,ES0981610017160097324891,917119.47,ARS
analista1,CASO-00573,21420382290,2023-05-03,ES9533759778967037471315,ES1523094418486835712318,264904.57,USD
analista2,CASO-00574,15278548309,2023-05-05,ES6127692596511793165776,ES3108045516221592113880,51347.58,USD
analista2,CASO-00574,15278548309,2023-05-05,ES8846060634477730973070,ES0791512303562181505791,30136.83,USD
analista2,CASO-00574,15278548309,2023-05-05,ES5512047210787970223497,ES3701950272022026324228,15605.47,USD
analista2,CASO-00574,15278548309,2023-05-03,ES6908856977914272351554,ES6992638817060032631756,46473.21,USD
analista1,CASO-00575,29304389960,2023-05-23,ES0762068014616299742935,ES3289748517609180952011,55143.58,USD
analista1,CASO-00576,19573645782,2023-05-22,ES2077120272778788229108,ES6499291377102952848016,163782.02,ARS
analista1,CASO-00576,19573645782,2023-05-24,ES6899716289626389380233,ES7515478620961214446082,394618.36,ARS
analista1,CASO-00576,19573645782,2023-05-22,ES6223701129413179458453,ES9364891223886094364450,453502.0,USD
analista1,CASO-00577,79556475711,2023-05-12,ES5397073806746051568456,ES8992961733058664473794,673493.33,USD
analista1,CASO-00577,79556475711,2023-05-10,ES2999221982548949439221,ES3676940773539718839970,616531.64,ARS
analista2,CASO-00578,45342430033,2023-05-09,ES4129390002745959261412,ES2850794464052160193792,386327.77,USD
analista2,CASO-00578,45342430033,2023-05-09,ES8349062057871210447748,ES1656538304334273707762,47724.79,ARS
analista2,CASO-00578,45342430033,2023-05-09,ES5925234567150333547200,ES5615230796250445377384,486929.18,USD
analista3,CASO-00579,72216483919,2023-05-19,ES8781589648860268849181,ES0454733560571362087427,99286.53,USD
analista3,CASO-00579,72216483919,2023-05-19,ES5378864894533028645006,ES6135709534163410238557,429202.27,USD
analista3,CASO-00579,72216483919,2023-05-20,ES3050493190902725520323,ES5585546444376465174952,118585.83,ARS
analista3,CASO-00579,72216483919,2023-05-20,ES5167634568689812207662,ES1562357852512724510100,620868.31,ARS
analista2,CASO-00580,49717610439,2023-05-12,ES3239669932032154350038,ES1498111228556139084012,435890.97,ARS
analista3,CASO-00581,20277381087,2023-05-03,ES7597679860924097826937,ES8986274152891605410564,867824.12,USD
analista3,CASO-00581,20277381087,2023-05-03,ES4168343435578989955836,ES8058872578411659240287,86252.26,USD
analista3,CASO-00581,20277381087,2023-05-01,ES0636407487388407321937,ES9272994115975080495442,822189.79,ARS
analista2,CASO-00582,74602325359,2023-05-14,ES9238288776992820022767,ES5032854764523386086215,124706.16,ARS
analista2,CASO-00582,74602325359,2023-05-15,ES7152329357013151457946,ES8257863886677539633925,268511.48,ARS
analista2,CASO-00582,74602325359,2023-05-14,ES0884410397138265048178,ES6018459250554138053075,248889.96,USD
analista2,CASO-00582,74602325359,2023-05-14,ES7283463080824678488892,ES4602945904983718998911,104903.89,ARS
analista2,CASO-00583,14167125171,2023-05-02,ES8243965498801034050822,ES0430304982762880749004,184828.7,USD
analista3,CASO-00584,40308089567,2023-05-03,ES2606166407951249944725,ES9858568796042175914086,205666.83,ARS
analista3,CASO-00584,40308089567,2023-05-03,ES0975962253385312403446,ES8524139350382190276910,229071.56,USD
analista3,CASO-00584,40308089567,2023-05-03,ES4220952855792359329719,ES0413226224402632988179,213832.99,ARS
analista3,CASO-00585,54345820655,2023-05-18,ES1808179145121195137358,ES3026435422272068669707,309133.5,USD
analista3,CASO-00585,54345820655,2023-05-17,ES3067765370509847519375,ES1204161030192871272126,74821.65,ARS
analista3,CASO-00585,54345820655,2023-05-19,ES3337236048399926508407,ES9721180505006214480874,256083.69,USD
analista3,CASO-00585,54345820655,2023-05-17,ES6891187122087537548583,ES8145338898826417962202,287565.98,ARS
analista3,CASO-00586,11390284465,2023-05-17,ES2954056316455963629325,ES1733477941771877405953,84227.09,USD
analista3,CASO-00586,11390284465,2023-05-17,ES0375230695965298506796,ES0803427085079324300137,106140.22,ARS
analista3,CASO-00586,11390284465,2023-05-15,ES4003387206645793851903,ES2178278642700976397295,43798.51,USD
analista3,CASO-00586,11390284465,2023-05-17,ES4998798128183891266446,ES7425337750745245436527,49509.69,USD
analista1,CASO-00587,11072570804,2023-05-26,ES6522016136869752996435,ES8809953050479424313584,66029.75,USD
analista2,CASO-00588,56202848122,2023-05-12,ES5544658101373835553400,ES2026060473891038751470,110290.85,ARS
analista2,CASO-00588,56202848122,2023-05-11,ES0843399551506088938310,ES2536939019575150608077,173100.85,ARS
analista2,CASO-00588,56202848122,2023-05-10,ES7362321573698820230433,ES7333614672500315922685,177899.18,USD
analista2,CASO-00588,56202848122,2023-05-12,ES3549090373236622721572,ES2447967152136307574391,178763.8,ARS
analista3,CASO-00589,33906928960,2023-05-03,ES1387695721812615374721,ES8562776651501225899651,552918.1,ARS
analista3,CASO-00589,33906928960,2023-05-03,ES9135478085307187824499,ES2776363762124054268864,183530.31,USD
analista3,CASO-00589,33906928960,2023-05-03,ES5160056046216432320687,ES4782760680966537443008,143171.67,ARS
analista2,CASO-00590,28473868438,2023-05-27,ES9199021613285889029917,ES7656123629151240199501,742265.89,USD
analista2,CASO-00590,28473868438,2023-05-28,ES1983109450593537427254,ES4272236317802393526319,151294.15,ARS
analista2,CASO-00590,28473868438,2023-05-26,ES3844697280379187553309,ES2307930495617166852868,451717.74,USD
analista2,CASO-00590,28473868438,2023-05-27,ES7171476070382242027425,ES8378075900519055608996,317272.86,USD
analista2,CASO-00591,56384911246,2023-05-21,ES4742285243165410447318,ES6113329915683953828382,723504.57,ARS
analista2,CASO-00591,56384911246,2023-05-19,ES2123521059465837334081,ES5011835493734783346496,470445.2,USD
analista2,CASO-00592,25066855111,2023-05-02,ES1936204071772091322767,ES3433466754780693638016,496547.85,ARS
analista2,CASO-00592,25066855111,2023-05-03,ES7949382793148370804203,ES9828823741768418317581,324388.14,USD
analista2,CASO-00592,25066855111,2023-05-02,ES6723287570860164267975,ES6166664019316241401644,239177.77,USD
analista3,CASO-00593,17950194751,2023-05-22,ES0949100578101511139352,ES9884491792101262342565,599446.45,USD
analista3,CASO-00594,06794867232,2023-06-03,ES2259636100960481376071,ES2468488317271084042118,391731.56,USD
analista3,CASO-00594,06794867232,2023-06-04,ES2975258562720919974992,ES5392299252867198583974,657330.15,ARS
analista1,CASO-00595,06703573917,2023-06-23,ES4361443108660980554545,ES0693876473032511239504,877393.71,USD
analista1,CASO-00595,06703573917,2023-06-24,ES6332133192384208603728,ES8091379331787886353561,43264.55,ARS
analista1,CASO-00595,06703573917,2023-06-24,ES8105166202614243486514,ES5601583051592938388248,50630.81,USD
analista1,CASO-00595,06703573917,2023-06-25,ES8247848919201843185334,ES2882087434114122319498,587246.6,USD
analista1,CASO-00596,43114150918,2023-06-28,ES8079260334962787376054,ES4580278497386742700580,115488.7,USD
analista1,CASO-00596,43114150918,2023-06-26,ES5638758325148957193954,ES7063864361640632570677,742413.01,USD
analista1,CASO-00596,43114150918,2023-06-28,ES0284003083103857522825,ES0926810195450371180556,80862.24,ARS
analista1,CASO-00597,12426888593,2023-06-18,ES1482477748921845190265,ES7725335325812133799029,589817.61,ARS
analista1,CASO-00598,33386999790,2023-06-19,ES4343543582690211089074,ES0736784257771196584221,294059.47,ARS
analista1,CASO-00598,33386999790,2023-06-21,ES3513860412917269074026,ES7528110803543727852239,674287.44,ARS
analista3,CASO-00599,09567022408,2023-06-06,ES8298435307427793607378,ES3249343501196532329816,410450.16,USD
analista3,CASO-00599,09567022408,2023-06-06,ES3258880442743816819205,ES6842609143644118050270,325727.65,USD
analista3,CASO-00599,09567022408,2023-06-05,ES1031427326292903766114,ES9864842233837282790522,761606.87,ARS
analista3,CASO-00599,09567022408,2023-06-06,ES8035618167603044970666,ES5232808989122562258541,264713.76,USD
analista2,CASO-00600,77011800049,2023-06-04,ES1631930732525152005986,ES9211689303573885293041,403411.4,ARS
analista1,CASO-00601,71556161997,2023-06-15,ES8137487101198212651533,ES1020968590077807588033,397454.35,USD
analista1,CASO-00601,71556161997,2023-06-15,ES9410552791820666406428,ES4377395501164586013240,374224.06,USD
analista1,CASO-00601,71556161997,2023-06-15,ES1223029766730986503455,ES7902779083371857134438,82543.59,ARS
analista3,CASO-00602,68418014343,2023-06-14,ES1663676719128438828907,ES9516940727752956772837,371140.25,USD
analista2,CASO-00603,91654364154,2023-06-30,ES2588908228250027034719,ES2799411550233934841043,337346.6,USD
analista2,CASO-00603,91654364154,2023-06-30,ES8433969291451665530651,ES0940227948685976578130,298051.37,USD
analista2,CASO-00603,91654364154,2023-06-29,ES7192269940019981106950,ES8301501719540208934079,264555.82,ARS
analista2,CASO-00604,52193501995,2023-06-04,ES6225983133426152138958,ES8200965235743653579089,388460.49,ARS
analista3,CASO-00605,74803500864,2023-06-06,ES6072234015926899864359,ES5094456945594068776960,22895.49,ARS
analista3,CASO-00605,74803500864,2023-06-04,ES4640946134601895357373,ES2465999446724975001417,123931.1,USD
analista3,CASO-00606,01207576854,2023-06-27,ES1567368745737026690121,ES2978830583455708381806,455171.46,ARS
analista3,CASO-00606,01207576854,2023-06-28,ES6059860608594546946564,ES7845187576353850711152,429702.24,ARS
analista3,CASO-00606,01207576854,2023-06-27,ES5800243746030630001388,ES5508916359469897839593,707912.75,USD
analista2,CASO-00607,81349737950,2023-06-17,ES4955040060825558655398,ES3112087886809096721302,175857.39,ARS
analista2,CASO-00607,81349737950,2023-06-17,ES9565651659296484160610,ES3161553369143393190239,311054.93,ARS
analista2,CASO-00607,81349737950,2023-06-16,ES5795470647805003476166,ES6954705701602106725458,346856.5,ARS
analista2,CASO-00607,81349737950,2023-06-16,ES3383122841809876399100,ES7641337868593478766865,192338.75,USD
analista2,CASO-00608,34361851659,2023-06-27,ES0442291363244656417362,ES7555001921308355585575,30517.53,ARS
analista2,CASO-00608,34361851659,2023-06-26,ES9446692943581968025352,ES9499150322409725140185,75482.02,ARS
analista2,CASO-00608,34361851659,2023-06-27,ES4667256415596983715084,ES5788993055188199962006,597832.63,USD
analista2,CASO-00608,34361851659,2023-06-28,ES1026898872126310871833,ES8178400165005242138602,376843.0,USD
analista1,CASO-00609,89807549703,2023-06-24,ES9189145047159950403812,ES3554827125122663177391,50767.39,USD
analista1,CASO-00609,89807549703,2023-06-24,ES7374169133669257385166,ES3025393573797477462680,58361.98,ARS
analista1,CASO-00609,89807549703,2023-06-25,ES6341063214915701337805,ES6258653299172929709706,22305.96,ARS
analista2,CASO-00610,64848847252,2023-06-23,ES7835323940719052599630,ES2113373917973818324652,669274.56,ARS
analista1,CASO-00611,18025961763,2023-06-21,ES4121330519187531020891,ES1923730125794349342414,208201.9,ARS
analista2,CASO-00612,26395135810,2023-06-02,ES1740613570386735978854,ES8883554341797322002518,71983.61,ARS
analista1,CASO-00613,12225362886,2023-06-23,ES3738972005702276096815,ES1703025600353114221545,1003857.65,USD
analista1,CASO-00614,11354581234,2023-06-10,ES2989879212863138573969,ES8677164113152906781899,871915.78,ARS
analista1,CASO-00614,11354581234,2023-06-12,ES8043543073111314218645,ES5479735608399445116459,438552.46,ARS
analista3,CASO-00615,71527900732,2023-06-02,ES2161557910666511996209,ES2053197459654099370743,675422.64,USD
analista1,CASO-00616,58950501258,2023-06-21,ES2223737504711129032806,ES1728078576749358262879,569906.29,USD
analista1,CASO-00616,58950501258,2023-06-22,ES9324879084829560399970,ES8638489278658841127895,12497.97,ARS
analista1,CASO-00616,58950501258,2023-06-20,ES5872946697054320793096,ES4143788143618259475122,453867.48,ARS
analista1,CASO-00616,58950501258,2023-06-21,ES9833677972285245324034,ES5580047428392640897506,379385.35,USD
analista1,CASO-00617,46577246748,2023-06-13,ES2491110683159164073894,ES5401499504657971915430,156625.32,USD
analista1,CASO-00617,46577246748,2023-06-15,ES4888694597469378722579,ES5032649042831115951527,387766.87,USD
analista1,CASO-00617,46577246748,2023-06-13,ES4400833157038193530749,ES0747133152084338049103,400438.04,USD
analista2,CASO-00618,50781864354,2023-06-04,ES0507012189551758367606,ES4631489942896888385728,467579.09,USD
analista2,CASO-00618,50781864354,2023-06-05,ES3591994656437694472254,ES4307207421155535814560,575525.14,USD
analista2,CASO-00618,50781864354,2023-06-05,ES0979034982439288448243,ES4988350089886576980209,458282.8,ARS
analista3,CASO-00619,01632409570,2023-06-11,ES6538751435284765398784,ES7013805827051685323399,72377.97,USD
analista3,CASO-00619,01632409570,2023-06-11,ES3845217260897114365694,ES5090292951002192054373,11704.8,ARS
analista3,CASO-00619,01632409570,2023-06-11,ES2555230561648919647989,ES7547628874378527821215,38894.61,ARS
analista1,CASO-00620,11587386933,2023-06-08,ES2481003175449309964418,ES7187229299621488852470,308573.03,USD
analista1,CASO-00620,11587386933,2023-06-08,ES6762508805617063237405,ES7145697483741191894586,753429.75,ARS
analista1,CASO-00620,11587386933,2023-06-09,ES5470124375350445603398,ES7901974127175418927187,16806.18,USD
analista2,CASO-00621,75934662941,2023-06-04,ES1862442587480513678352,ES0848468227481550029767,264651.72,ARS
analista2,CASO-00621,75934662941,2023-06-05,ES2133871177193323536136,ES2095037850814507954343,344893.97,USD
analista3,CASO-00622,67590391509,2023-06-04,ES8337787353376588012643,ES7802808864209538745318,375505.95,USD
analista3,CASO-00622,67590391509,2023-06-05,ES3209938729755067923227,ES3805742343764478367407,312213.76,USD
analista3,CASO-00622,67590391509,2023-06-05,ES7059503691705384625219,ES3273465842971000578237,267392.2,ARS
analista3,CASO-00622,67590391509,2023-06-04,ES2836714516810551660035,ES4245357002104809859405,44825.56,USD
analista3,CASO-00623,47593375675,2023-06-10,ES9001746348121599448236,ES6784654560832540116178,107134.57,ARS
analista3,CASO-00623,47593375675,2023-06-12,ES2891162840746544693887,ES7305610297319892474126,49556.44,USD
analista3,CASO-00623,47593375675,2023-06-11,ES5900773187996216943522,ES6305056383466647314969,73585.26,ARS
analista3,CASO-00623,47593375675,2023-06-11,ES7943581265429122701081,ES5617528879571956226101,154447.38,ARS
analista3,CASO-00624,31473019310,2023-06-03,ES8943763845010512130435,ES5142369892749350259211,274738.88,ARS
analista3,CASO-00625,17880303329,2023-06-13,ES9627063149293561619514,ES4489829559290474880088,647582.24,USD
analista3,CASO-00626,26658240127,2023-06-08,ES4029218169686719052802,ES8395858529576896917390,332328.06,USD
analista3,CASO-00626,26658240127,2023-06-09,ES6492513313624160307038,ES2026819961350642638644,234598.11,ARS
analista3,CASO-00627,43930436816,2023-06-27,ES7601134714666707595750,ES9825541291394230283530,473304.1,USD
analista3,CASO-00628,13082182120,2023-06-09,ES0797537473529251284374,ES5264362566619925267886,50892.16,ARS
analista3,CASO-00628,13082182120,2023-06-09,ES7539174970069437256077,ES8240497475986929340828,41438.43,USD
analista1,CASO-00629,05362716706,2023-06-17,ES4384259390122001358409,ES7473381762279887554964,19356.12,USD
analista2,CASO-00630,27850800743,2023-06-23,ES9166997497262617748984,ES9042234215610455300228,735876.08,USD
analista2,CASO-00631,30216766081,2023-06-19,ES8766093704416561063003,ES4906054803966648357317,63265.07,ARS
analista2,CASO-00632,37583064007,2023-06-10,ES1970029829421578134077,ES5616352970117846794658,433533.28,ARS
analista2,CASO-00632,37583064007,2023-06-09,ES1622800035857094831128,ES0807841041535021292324,360028.43,USD
analista1,CASO-00633,99918460252,2023-06-20,ES4892320785718418523682,ES7770520742061889784357,339783.45,ARS
analista1,CASO-00633,99918460252,2023-06-20,ES1612750439829730424301,ES4844255695017189020353,718958.09,USD
analista1,CASO-00633,99918460252,2023-06-21,ES2852023619325091647991,ES4199908724181302855136,302510.3,USD
analista1,CASO-00634,89485957485,2023-06-07,ES8917940379234471597281,ES9258808227863177073847,469102.4,ARS
analista1,CASO-00634,89485957485,2023-06-07,ES1099312226788547772685,ES0522561017693617640242,478651.74,ARS
analista1,CASO-00635,34693926302,2023-06-18,ES4906468874801683943918,ES6027865698502960637101,212663.74,USD
analista1,CASO-00635,34693926302,2023-06-18,ES3432209087367057177921,ES2221944978292372348512,555350.51,USD
analista1,CASO-00635,34693926302,2023-06-18,ES2718830480742570364960,ES9004796978539936832937,386547.35,ARS
analista2,CASO-00636,34420990265,2023-06-09,ES0762907271289142416784,ES3113752800953418559099,794574.2,USD
analista2,CASO-00636,34420990265,2023-06-10,ES0468356362226780996772,ES2544104505903958008776,784124.04,USD
analista1,CASO-00637,86194874997,2023-06-05,ES2953356289560485925748,ES8594370149176438639340,480938.48,ARS
analista1,CASO-00637,86194874997,2023-06-05,ES0267211890422520990570,ES2661696448497671289994,251401.24,USD
analista1,CASO-00637,86194874997,2023-06-05,ES0534731228541022422599,ES1857009011571533377934,773682.27,ARS
analista3,CASO-00638,34050079028,2023-07-28,ES9522373935767575644614,ES8415512122781520026768,132018.37,ARS
analista1,CASO-00639,92355962058,2023-07-05,ES4277510240889439609515,ES0478234933821699754377,786817.38,ARS
analista3,CASO-00640,91079716818,2023-07-07,ES2390209986326529692837,ES5069740774890700478070,782931.17,USD
analista3,CASO-00640,91079716818,2023-07-08,ES6569804792117829940303,ES9527932348364864602174,592707.41,ARS
analista2,CASO-00641,14611397346,2023-07-22,ES2142457167188194152173,ES8478365189942393886457,87702.6,USD
analista2,CASO-00641,14611397346,2023-07-24,ES2017176009928269090740,ES4555212754307078475210,114555.4,USD
analista3,CASO-00642,48085989078,2023-07-08,ES2548827689518458668589,ES5187039481978681154864,69842.38,ARS
analista3,CASO-00642,48085989078,2023-07-08,ES2997672000209093964271,ES9512261503146969454864,414590.5,USD
analista2,CASO-00643,81772085713,2023-07-09,ES1364634094883330785326,ES2076614487474241626685,688778.58,ARS
analista1,CASO-00644,92464119615,2023-07-20,ES7450145851304407846018,ES2960871145853619702443,170952.68,USD
analista1,CASO-00644,92464119615,2023-07-22,ES0958916687190515093053,ES5603878732018672546214,132491.05,USD
analista1,CASO-00644,92464119615,2023-07-22,ES3552948685233591383339,ES9027019681834474162342,163359.47,USD
analista1,CASO-00644,92464119615,2023-07-22,ES3617275862726457253010,ES6704496717080094598123,34962.55,USD
analista1,CASO-00645,94213216837,2023-07-18,ES8367319851883020131301,ES6104143433412299985234,68604.27,ARS
analista1,CASO-00645,94213216837,2023-07-16,ES1761482477896366454607,ES8263542721892822548985,269608.09,USD
analista1,CASO-00645,94213216837,2023-07-18,ES2611972641829755631589,ES4167336250640961832024,295612.77,USD
analista1,CASO-00645,94213216837,2023-07-18,ES7011237265396206412584,ES6077290616053874747435,478460.9,USD
analista3,CASO-00646,78630230963,2023-07-25,ES3893722385605531616878,ES8106121278611243250497,61084.73,USD
analista3,CASO-00646,78630230963,2023-07-24,ES3702732936599844212097,ES1261044426069596584710,16247.67,ARS
analista3,CASO-00646,78630230963,2023-07-24,ES8758980321524839319862,ES0552888598400718411989,54791.0,ARS
analista3,CASO-00647,74432108441,2023-07-13,ES3382730653940441007989,ES1740760199570500033294,435026.17,ARS
analista3,CASO-00647,74432108441,2023-07-13,ES9332573468927954304683,ES3376760223835658721389,331139.42,USD
analista3,CASO-00647,74432108441,2023-07-15,ES8958545890169437734194,ES4929186339815673395419,408570.63,ARS
analista3,CASO-00647,74432108441,2023-07-13,ES2557868287698924999566,ES0633386235628622036313,699433.66,ARS
analista1,CASO-00648,60920520269,2023-07-02,ES9051826606788515485737,ES7677954086094174617131,137914.86,ARS
analista1,CASO-00649,98708821157,2023-07-26,ES8600021540974530971478,ES1161798579206541142566,1028606.52,ARS
analista1,CASO-00649,98708821157,2023-07-24,ES1911801597297974552808,ES3589181728279518719241,1178200.47,USD
analista1,CASO-00649,98708821157,2023-07-25,ES6579593818800685755420,ES2052784055386182922933,72186.12,ARS
analista3,CASO-00650,89945155578,2023-07-10,ES3159062109179739448134,ES8861277472203791777531,105198.44,USD
analista3,CASO-00650,89945155578,2023-07-10,ES3081880742393889542269,ES6935613142346543222741,722417.11,USD
analista2,CASO-00651,95752689305,2023-07-22,ES9293543377549378618465,ES1992717381418626695538,46487.09,ARS
analista2,CASO-00651,95752689305,2023-07-22,ES1531198263611156927900,ES7736674313003836142990,132554.21,USD
analista3,CASO-00652,45026506465,2023-07-11,ES4912581268899259422360,ES7338095922542180824247,398851.25,ARS
analista2,CASO-00653,09480538781,2023-07-06,ES8129195916663671648618,ES2177664131703913897983,527790.72,ARS
analista2,CASO-00653,09480538781,2023-07-06,ES9647263747938208285426,ES4543948362983947241808,449104.78,ARS
analista2,CASO-00653,09480538781,2023-07-05,ES6443331121457295329573,ES4899598450121865171778,627498.22,USD
analista1,CASO-00654,48327705731,2023-07-17,ES1665042108878576524612,ES2406035726494547924447,69090.87,ARS
analista2,CASO-00655,00666051009,2023-07-08,ES7817533640092826412620,ES3370571755298866208869,450224.54,USD
analista2,CASO-00655,00666051009,2023-07-07,ES4097759382850676621447,ES5212970882718614399479,50348.29,ARS
analista2,CASO-00655,00666051009,2023-07-07,ES3735404932167743528267,ES4933126538166710066082,295225.76,USD
analista2,CASO-00655,00666051009,2023-07-07,ES2498831315076624978209,ES9138417988258127798984,154758.47,ARS
analista1,CASO-00656,78748276601,2023-07-10,ES4574620193600548800348,ES5149637844718385105186,721525.87,ARS
analista2,CASO-00657,04395270966,2023-07-24,ES7406570996667924468428,ES3022173552407788285536,531637.11,ARS
analista2,CASO-00657,04395270966,2023-07-24,ES9883135974999822888250,ES5899402294275880058902,520952.37,USD
analista1,CASO-00658,94948552035,2023-07-16,ES6558369070931146847266,ES1232421460272247853223,34214.42,ARS
analista1,CASO-00658,94948552035,2023-07-16,ES9079282588403007468404,ES3078172768913810843505,79478.98,USD
analista1,CASO-00658,94948552035,2023-07-15,ES1566551766780558356736,ES5551437472089824050113,43090.99,ARS
analista1,CASO-00659,63052749478,2023-07-27,ES9895665761141456509031,ES9498749383071798851558,39819.9,ARS
analista1,CASO-00659,63052749478,2023-07-27,ES1435586498629483345808,ES4302017107883480375123,94344.68,USD
analista2,CASO-00660,37969768595,2023-07-20,ES7315258750905820931894,ES3479112960955051658696,464541.23,ARS
analista2,CASO-00660,37969768595,2023-07-20,ES5099916930232044851098,ES7524560897406210294720,627142.28,USD
analista3,CASO-00661,06039107556,2023-07-29,ES3515085627186648793437,ES5914371253177396229369,122685.76,ARS
analista3,CASO-00661,06039107556,2023-07-28,ES1327497483480075823857,ES4230794101378668527685,564376.66,USD
analista3,CASO-00661,06039107556,2023-07-28,ES5874115993577014615776,ES5137175081677607192701,168823.05,ARS
analista2,CASO-00662,65344240738,2023-07-08,ES4750272726129895172065,ES5975157737131342180188,186981.44,USD
analista2,CASO-00662,65344240738,2023-07-08,ES7613684146375855956049,ES4640603068173931615601,139944.84,USD
analista2,CASO-00662,65344240738,2023-07-06,ES1873965899675769704721,ES5912989311039552528050,269940.67,USD
analista1,CASO-00663,98589063351,2023-07-28,ES1186089599925269272678,ES7258675262097254823796,135406.91,ARS
analista1,CASO-00663,98589063351,2023-07-26,ES4946048569949663209148,ES5681440707169585857953,47185.89,ARS
analista1,CASO-00663,98589063351,2023-07-28,ES8689369645055075374011,ES9725728186593490831816,281127.06,ARS
analista1,CASO-00663,98589063351,2023-07-27,ES7779055377502213208778,ES1888467144578644906601,317021.53,USD
analista2,CASO-00664,06772509503,2023-07-19,ES3221820435198876070629,ES6421915898857869917467,455647.34,USD
analista2,CASO-00665,22785569450,2023-07-17,ES1379176016705103379914,ES5937099745207847135320,229306.21,ARS
analista2,CASO-00665,22785569450,2023-07-18,ES7065512697966850272239,ES2195364620715028349131,178690.72,USD
analista2,CASO-00665,22785569450,2023-07-17,ES9214441020057206070139,ES0710463569272531335766,459099.31,USD
analista1,CASO-00666,67471728897,2023-07-15,ES7072502138990858256886,ES2671594725273864316975,781892.56,ARS
analista1,CASO-00666,67471728897,2023-07-15,ES9675160516141142505509,ES7552410549242407581154,323790.95,ARS
analista3,CASO-00667,96264961798,2023-07-16,ES2866776885545390968030,ES0662299330807107680916,57248.1,ARS
analista3,CASO-00667,96264961798,2023-07-15,ES4902182981936426681379,ES4624560537781461847100,31789.31,ARS
analista3,CASO-00667,96264961798,2023-07-16,ES6628828641432220611593,ES1239058580205731766397,63505.2,USD
analista3,CASO-00668,32936162275,2023-07-12,ES4471590446048490794147,ES0334874145014672757211,241282.5,USD
analista3,CASO-00668,32936162275,2023-07-11,ES0280046053890889311503,ES6019484700787938044847,362666.38,ARS
analista3,CASO-00668,32936162275,2023-07-12,ES1059705462966564332267,ES2767974507449470185981,444838.29,USD
analista1,CASO-00669,62837925779,2023-07-14,ES4667848115527960807388,ES0932100258031974816141,17321.07,USD
analista1,CASO-00669,62837925779,2023-07-12,ES7923337452280639769512,ES6398781424750131507832,21618.23,ARS
analista1,CASO-00669,62837925779,2023-07-12,ES4545830980294953913454,ES5495975488729366178942,169542.22,ARS
analista1,CASO-00670,21644112489,2023-07-23,ES1939519407795978608040,ES0809792703323175464800,141034.61,ARS
analista1,CASO-00670,21644112489,2023-07-21,ES4401563177404153373597,ES5217577098107606430640,208916.1,ARS
analista1,CASO-00670,21644112489,2023-07-21,ES9565002401756866301503,ES8755206379760861193188,66030.94,USD
analista3,CASO-00671,31012303765,2023-07-17,ES2183122960802653799556,ES6139679696892158643664,151145.69,ARS
analista2,CASO-00672,32932908714,2023-07-20,ES3014819425823699484781,ES9061574165946926630002,644030.05,ARS
analista2,CASO-00672,32932908714,2023-07-18,ES5338546695656689356693,ES3036712506830357221857,222611.77,USD
analista2,CASO-00672,32932908714,2023-07-19,ES6283863079643992198459,ES2344991511498969360370,541233.26,ARS
analista2,CASO-00672,32932908714,2023-07-20,ES3787609575296682134347,ES4312339636250246007859,441245.25,USD
analista2,CASO-00673,12149505234,2023-07-07,ES3707577216156762925392,ES2131627434707804908083,688454.42,ARS
analista1,CASO-00674,89187159653,2023-07-12,ES7950516808955637844943,ES5028081461993760384647,634786.78,ARS
